SBS-1 Log from KAMPENHOUT for 08/03/2015. Times are LOCAL.
Author skystef
Created by Active Display Lite v1.64.0.30

Code   CallSign Reg      ICAO FAlt  LAlt  Date/Time (dd/mm/yyyy)
440130 AUA458R  OE-LDF   A319 25700 39025 08/03/2015 07:25:46
A89234 UAL972   N651UA   B763 24200 -50   08/03/2015 07:26:53
342592 VLG8318  EC-KJD   A320 9350  34250 08/03/2015 07:27:01
80071F JAI230   VT-JWS   A333 10625 -75   08/03/2015 07:27:24
4B18F5 SWR345   HB-JLT   A320 29325 39025 08/03/2015 07:27:38
4CA705 -------- EI-EBH   B738 13150 14875 08/03/2015 07:27:50
A3A881 N335BF   N335BF   PA30 5400  9000  08/03/2015 07:28:02
4787A8 NAX4WK   LN-NGB   B738 36000 36925 08/03/2015 07:28:27
A2AC03 UPS204   N271UP   MD11 22225 30000 08/03/2015 07:28:39
00B204 -------- ZS-SXV   A332 36800 35125 08/03/2015 07:28:53
484175 KLM714   PH-BFY   B744 17350 15125 08/03/2015 07:29:28
3C6670 DLH4YX   D-AISP   A321 35000 32025 08/03/2015 07:30:34
4CA243 RYR139G  EI-DCM   B738 21775 37000 08/03/2015 07:30:54
47340C WZZ1BJ   HA-LPL   A320 36000 25075 08/03/2015 07:31:23
484133 KLM22J   PH-BXD   B738 40000 8450  08/03/2015 07:31:24
3C09DE GMI7810  D-ASTD   A321 34000 34000 08/03/2015 07:31:50
4841A4 -------- PH-KZN   F70  21250 18350 08/03/2015 07:31:57
4CA1C3 RYR39WE  EI-DAL   B738 38000 25900 08/03/2015 07:31:58
471F56 WZZ9VZ   HA-LWO   A320 5675  2500  08/03/2015 07:32:23
484557 KLM1597  PH-BXZ   B738 10925 37400 08/03/2015 07:32:28
4CC3C9 SVA921   TF-AMI   B744 9200  100   08/03/2015 07:32:28
489787 LOT270   SP-LDG   E170 10850 24500 08/03/2015 07:33:49
3C6633 GWI268   D-AIQS   A320 24275 34200 08/03/2015 07:35:03
44C24D OOPRM    OO-PRM   C510 5500  33000 08/03/2015 07:35:09
3C49C6 BER861E  D-ABNF   B752 29775 35025 08/03/2015 07:35:14
3C542F BCS927   D-AEAO   A306 20275 50    08/03/2015 07:36:00
471F80 WZZ238   HA-LYE   A320 37975 22825 08/03/2015 07:36:09
3C64F3 DLH439   D-AIGS   A343 36975 23975 08/03/2015 07:36:18
471F54 WZZ1553  HA-LWM   A320 35975 23825 08/03/2015 07:36:34
484442 KLM1001  PH-BXU   B738 9175  24000 08/03/2015 07:36:57
3C6747 DLH5RJ   D-AIZG   A320 32975 23325 08/03/2015 07:37:20
4400F6 AUA378S  OE-LVD   F100 11600 26275 08/03/2015 07:37:33
405B64 EZY5342  G-EZDK   A319 38050 28350 08/03/2015 07:37:47
45D967 VKG2825  OY-VKG   A333 38000 39000 08/03/2015 07:38:08
4CA858 -------- EI-EMP   B738 6800  16500 08/03/2015 07:38:45
3C4973 BER224U  D-ABKS   B738 19550 21850 08/03/2015 07:39:43
3986EA AFR1747  F-HBXK   E170 40000 26375 08/03/2015 07:39:48
4845AC -------- PH-AOL   A332 ----- ----- 08/03/2015 07:39:53
4006AB BAW142   G-CIVU   B744 36000 36000 08/03/2015 07:39:57
8960F6 UAE71    A6-EDU   A388 30025 29275 08/03/2015 07:40:01
3C65A5 DLH441   D-AIME   A388 38000 30125 08/03/2015 07:40:13
44D991 VLM9604  OO-VLQ   F50  100   19100 08/03/2015 07:40:55
484186 TRA5051  PH-HZL   B738 5200  31475 08/03/2015 07:41:15
400942 BAW389   G-EUOF   A319 275   22000 08/03/2015 07:41:16
3C658B DLH2A    D-AILK   A319 10525 28975 08/03/2015 07:41:28
3C6630 GWI23B   D-AIQP   A320 34000 35025 08/03/2015 07:41:57
A2D739 UPS6206  N282UP   MD11 23000 29975 08/03/2015 07:42:05
400A26 BAW963   G-EUUR   A320 38000 34325 08/03/2015 07:42:39
3991E0 AFR148L  F-HEPA   A320 10450 27425 08/03/2015 07:43:01
773600 ALK563   4R-ALB   A332 31000 30625 08/03/2015 07:43:29
405A46 BAW981   G-EUUX   A320 36000 33550 08/03/2015 07:43:38
471F58 WZZ3GR   HA-LWQ   A320 36000 23050 08/03/2015 07:43:49
4841A6 KLM1662  PH-BXT   B739 36000 8475  08/03/2015 07:43:59
484132 -------- PH-BXC   B738 19675 17225 08/03/2015 07:44:25
4CA73A RYR44NL  EI-EBR   B738 38000 38000 08/03/2015 07:44:32
484CC3 KLM1260  PH-EZS   E190 34425 11925 08/03/2015 07:45:26
3C5429 BCS2348  D-AEAI   A306 32975 33000 08/03/2015 07:45:27
3C6461 CFG8EL   D-AICA   A320 34000 35000 08/03/2015 07:46:39
4CA621 RYR62SK  EI-DWT   B738 38000 23200 08/03/2015 07:46:52
4CA814 RYR2918  EI-EKV   B738 21250 125   08/03/2015 07:46:54
484B90 KLM90J   PH-BGI   B737 17950 14775 08/03/2015 07:47:11
4840D6 KLM1554  PH-KZD   F70  34000 8275  08/03/2015 07:48:23
3950CE AFR1750  F-GUGO   A318 31975 39000 08/03/2015 07:49:22
4CAA57 -------- EI-EVR   B738 39000 39000 08/03/2015 07:49:30
4840E6 KLM1277  PH-KZI   F70  10100 19775 08/03/2015 07:49:36
484131 -------- PH-BXB   B738 19950 19950 08/03/2015 07:49:39
4B1A5A EZS16BY  HB-JZM   A319 35950 7175  08/03/2015 07:49:44
406754 EZY13LM  G-EZWC   A320 27275 33000 08/03/2015 07:49:48
4CA2C0 RYR34RT  EI-DLC   B738 38025 25000 08/03/2015 07:49:56
4CA9D1 RYR17UP  EI-EVI   B738 27475 35000 08/03/2015 07:50:10
3C6757 -------- D-AIZW   A320 37000 35425 08/03/2015 07:50:19
4006AF -------- G-CIVY   B744 ----- ----- 08/03/2015 07:50:39
484B2A TRA653B  PH-HSA   B738 4425  29700 08/03/2015 07:51:15
4CA8EB RYR45WJ  EI-ENZ   B738 31250 37000 08/03/2015 07:51:32
484CB7 KLM38H   PH-BGQ   B737 39925 8125  08/03/2015 07:51:34
406B42 MON502   G-ZBAK   A320 34950 34975 08/03/2015 07:51:43
484F18 -------- PH-BCB   B738 17350 16850 08/03/2015 07:51:45
7805AA CSN452   B-2075   B77L 11975 32825 08/03/2015 07:52:04
3C6592 DLH6U    D-AILR   A319 32375 22650 08/03/2015 07:52:21
48AD09 -------- SP-LIK   E170 ----- ----- 08/03/2015 07:53:19
3C49E8 CFG5ED   D-ABOH   B753 20225 30375 08/03/2015 07:53:35
47340F -------- HA-LPO   A320 28250 25775 08/03/2015 07:54:05
3950CB AFR035M  F-GUGL   A318 37975 27700 08/03/2015 07:54:10
4CA9ED RYR58WT  EI-EVP   B738 30600 37000 08/03/2015 07:54:15
4CA27A RYR39DV  EI-DHN   B738 40000 25425 08/03/2015 07:54:21
502CB5 PRI439   YL-PSC   B738 36000 36000 08/03/2015 07:54:26
3C6745 DLH5AF   D-AIZE   A320 35950 31900 08/03/2015 07:54:31
392AF8 -------- F-GKXY   A320 29850 31150 08/03/2015 07:54:53
3949F2 AFR191   F-GSPS   B772 30975 30775 08/03/2015 07:55:06
394C0A -------- F-GTAK   A321 31450 32300 08/03/2015 07:55:12
3C66A4 DLH4TN   D-AIUD   A320 39025 32100 08/03/2015 07:55:57
44CCDA BEL373   OO-SFZ   A332 14950 -50   08/03/2015 07:55:59
4CA8DA RYR64GJ  EI-ENO   B738 23300 37000 08/03/2015 07:56:00
394C0C AFR1135  F-GTAM   A321 33975 27750 08/03/2015 07:56:10
4CA1B2 RYR818U  EI-DAC   B738 38000 26550 08/03/2015 07:56:17
4CA6A3 -------- EI-DYN   B738 20225 20225 08/03/2015 07:56:30
3C6618 GWI3AP   D-AIPX   A320 21025 29225 08/03/2015 07:56:35
484C24 KLM45C   PH-EZH   E190 13050 31325 08/03/2015 07:56:58
484B30 KLM1984  PH-EZC   E190 37425 8500  08/03/2015 07:57:10
4CA7AA RYR78LY  EI-EFT   B738 38000 25000 08/03/2015 07:58:07
44016B AUA451N  OE-LDG   A319 37975 37625 08/03/2015 07:58:09
4009C6 BAW678   G-EUUI   A320 31300 39000 08/03/2015 07:58:10
44CE64 BEL2592  OO-SSD   A319 8050  -50   08/03/2015 07:58:22
44CE67 BEL726   OO-SSG   A319 12350 50    08/03/2015 07:58:27
4B1A34 EZS25FJ  HB-JYA   A320 33575 7625  08/03/2015 07:58:34
406674 BAW853   G-EUYN   A320 36000 32500 08/03/2015 07:58:58
400C4E EZY9005  G-EZIL   A319 38875 39000 08/03/2015 07:59:04
344498 IBS3721  EC-LYM   A320 9800  37000 08/03/2015 07:59:13
40087A -------- G-EUPK   A319 36450 36425 08/03/2015 07:59:25
4CA6AA RYR382C  EI-DYW   B738 13525 21025 08/03/2015 07:59:25
45AC30 SAS7783  OY-KAP   A320 34025 35000 08/03/2015 07:59:27
3946E2 AFR1845  F-GRXC   A319 36975 31000 08/03/2015 07:59:47
040066 ETH704   ET-APY   B77W 34000 39000 08/03/2015 07:59:48
400980 BAW423   G-EUUE   A320 9625  24000 08/03/2015 07:59:54
4CA245 RYR53KL  EI-DCO   B738 32700 37000 08/03/2015 07:59:57
398564 AFR1275  F-HBLE   E190 38000 29650 08/03/2015 08:00:05
3415CE IBE32PM  EC-IEF   A320 225   23150 08/03/2015 08:00:15
47BEBB SAS7957  LN-RGC   B738 36000 37000 08/03/2015 08:00:31
3944F8 AFR1463  F-GRHY   A319 37975 22725 08/03/2015 08:00:49
405F12 EZY68LG  G-EZTB   A320 34950 35000 08/03/2015 08:01:03
400981 BAW901U  G-EUUF   A320 11475 34000 08/03/2015 08:01:07
A1CC8D N215EV   N215EV   PA34 0     10100 08/03/2015 08:01:17
484C53 KLM98C   PH-EZO   E190 33750 24550 08/03/2015 08:01:21
484CC2 KLM26B   PH-EZR   E190 37675 7700  08/03/2015 08:01:32
3C48D5 BER527E  D-ABFU   A320 34000 34175 08/03/2015 08:01:51
400FDA EZY8414  G-EZBI   A319 31475 31225 08/03/2015 08:01:52
4CA56B RYR14FX  EI-DWF   B738 30425 37000 08/03/2015 08:02:44
4A083A BMS131   YR-BAZ   B734 31950 27950 08/03/2015 08:03:20
400BDB EZY54MC  G-EZPG   A319 19725 -50   08/03/2015 08:03:30
4841B8 KLM1197  PH-KZO   F70  11800 20150 08/03/2015 08:04:22
AA8882 UAL907   N778UA   B772 37975 30900 08/03/2015 08:04:28
4CA2C3 RYR279H  EI-DLF   B738 28200 37000 08/03/2015 08:04:59
392AF4 AFR421C  F-GKXU   A320 29975 7025  08/03/2015 08:05:15
A14872 DAL410   N182DN   B763 35000 24125 08/03/2015 08:05:28
484F7E -------- PH-EZV   E190 10150 12675 08/03/2015 08:05:56
A87D48 UAL952   N646UA   B763 35975 37000 08/03/2015 08:06:34
4CA24F RYR57VN  EI-DCW   B738 38000 24125 08/03/2015 08:06:40
4CA33E RYR45ZL  EI-FEI   B738 37000 37000 08/03/2015 08:06:48
461E1B FCM4ZE   OH-LKL   E190 30800 39000 08/03/2015 08:06:55
484559 KLM44A   PH-BGB   B738 26000 9600  08/03/2015 08:07:05
398561 AFR551U  F-HBLB   E190 38000 25550 08/03/2015 08:07:26
478381 SAS4675  LN-RRU   B738 35975 37000 08/03/2015 08:07:31
48418A KLM37P   PH-BXO   B739 9650  29625 08/03/2015 08:07:32
4CA8D9 RYR28AV  EI-ENN   B738 33500 39000 08/03/2015 08:09:03
3C48A3 DLH2YY   D-ABEC   B733 4250  0     08/03/2015 08:09:51
400580 CFG233   G-DAJC   B763 37000 28375 08/03/2015 08:09:56
48455C KLM50G   PH-BGE   B737 37675 7875  08/03/2015 08:09:59
3C6569 DLH425   D-AIKI   A333 39000 38975 08/03/2015 08:10:20
4CA6FB RYR86CL  EI-DYX   B738 3950  22000 08/03/2015 08:10:33
4BA8F3 THY6XR   TC-JGS   B738 200   21750 08/03/2015 08:10:45
4CA80E RYR2YZ   EI-EKN   B738 38000 24275 08/03/2015 08:10:48
4CA804 RYR73GR  EI-EKF   B738 20400 2475  08/03/2015 08:11:13
45D064 VKG4803  OY-TCD   A321 34000 35000 08/03/2015 08:11:27
A7A08A UAL104   N59053   B764 34975 35000 08/03/2015 08:11:37
484FDE KLM1596  PH-BCD   B738 35525 7025  08/03/2015 08:11:47
440050 AUA411C  OE-LBR   A320 30000 27450 08/03/2015 08:12:44
4841B9 -------- PH-KZP   F70  14925 15925 08/03/2015 08:12:56
C053F6 ACA832   C-GFUR   A333 23000 0     08/03/2015 08:13:01
3C6449 DLH952   D-AIBI   A319 36975 37975 08/03/2015 08:13:28
3986E0 AFR1765  F-HBXA   E170 36000 25000 08/03/2015 08:13:34
45C265 PRI537   OY-PSE   B738 35000 35000 08/03/2015 08:13:36
45AC2D -------- OY-KAM   A320 36000 36000 08/03/2015 08:13:46
3991E7 AFR1695  F-HEPH   A320 31000 25950 08/03/2015 08:14:00
4400B3 AUA351D  OE-LDB   A319 9050  -25   08/03/2015 08:14:03
48415F KLM1790  PH-BXF   B738 20950 19350 08/03/2015 08:14:12
4B168F -------- HB-IOD   A321 36750 36250 08/03/2015 08:14:24
44A98F JAF023   OO-JLO   B738 75    19675 08/03/2015 08:14:28
3C6447 DLH67Y   D-AIBG   A319 36050 35975 08/03/2015 08:15:01
484CB5 -------- PH-BGN   B737 10900 28950 08/03/2015 08:15:05
398560 -------- F-HBLA   E190 38000 36525 08/03/2015 08:15:05
4CA7AC RYR186D  EI-EFW   B738 37000 37000 08/03/2015 08:15:13
122948 -------- -------- ---- ----- ----- 08/03/2015 08:15:51
484C51 KLM1821  PH-EZM   E190 12700 31275 08/03/2015 08:17:00
394C09 AFR1089  F-GTAJ   A321 27400 24925 08/03/2015 08:18:38
45D964 VKG4935  OY-VKD   A321 32000 33025 08/03/2015 08:18:42
484ACB -------- PH-EZA   E190 17350 17350 08/03/2015 08:19:12
3C09F4 GMI2862  D-ASTZ   A319 36000 36000 08/03/2015 08:19:23
394C13 AFR124R  F-GTAT   A321 30400 26150 08/03/2015 08:19:23
4CA73C RYR547Q  EI-EBT   B738 33000 35000 08/03/2015 08:19:55
4CA2AB RYR1393  EI-DHX   B738 34000 30250 08/03/2015 08:19:57
406A91 EZY14XR  G-EZWP   A320 35000 35000 08/03/2015 08:19:59
4CA75F -------- EI-EFD   B738 37000 37000 08/03/2015 08:20:00
4CA246 RYR34XG  EI-DCP   B738 32700 39000 08/03/2015 08:20:04
34444C IBS3627  EC-LUC   A320 23100 34675 08/03/2015 08:20:38
3C4AA8 -------- D-ABUH   B763 38000 37475 08/03/2015 08:20:53
502C44 BTI8GJ   YL-BBN   B735 36000 26450 08/03/2015 08:21:00
3950C4 -------- F-GUGE   A318 23000 23000 08/03/2015 08:21:08
3C7263 BER847G  D-ALSC   A321 31000 31025 08/03/2015 08:21:08
4B161C -------- HB-IJS   A320 ----- ----- 08/03/2015 08:21:16
4AC8D6 BLX605   SE-RFV   B738 34000 34000 08/03/2015 08:21:19
4CA64C RYR32ET  EI-DYJ   B738 30225 37000 08/03/2015 08:21:20
400AFC BAW812   G-EUXD   A321 36975 37000 08/03/2015 08:21:36
4CA353 NAX2510  EI-FHC   B738 35000 37000 08/03/2015 08:22:07
4CA769 -------- EI-EFN   B738 ----- ----- 08/03/2015 08:22:31
4841BA -------- PH-KZR   F70  23575 23650 08/03/2015 08:22:32
3C66A2 DLH4EM   D-AIUB   A320 34450 33500 08/03/2015 08:22:34
484F7C KLM1412  PH-EZT   E190 33150 7000  08/03/2015 08:22:36
A0190A UAL903   N105UA   B744 39000 35250 08/03/2015 08:22:38
484163 KLM48Y   PH-BXK   B738 36650 7525  08/03/2015 08:22:40
406091 -------- G-EUYE   A320 34650 33675 08/03/2015 08:22:54
4CA61F RYR633J  EI-DWS   B738 37000 37000 08/03/2015 08:23:09
4CA2A8 RYR507U  EI-DHT   B738 28900 5650  08/03/2015 08:23:10
3950C6 AFR123N  F-GUGG   A318 30550 27525 08/03/2015 08:23:22
3C0CA5 TUI27P   D-ATUM   B738 36000 36000 08/03/2015 08:23:33
49524E NAX4204  CS-TRN   B763 38975 38975 08/03/2015 08:23:53
4010DB BAW548   G-EUXK   A321 27875 35000 08/03/2015 08:24:20
44CE63 BEL2104  OO-SSC   A319 23050 0     08/03/2015 08:24:28
344455 IBS3635  EC-LVQ   A320 37000 37000 08/03/2015 08:24:41
484CB4 KLM1107  PH-BCA   B738 18475 21050 08/03/2015 08:24:41
400F02 EZY91DT  G-EZBH   A319 33000 23275 08/03/2015 08:25:18
484F07 KLM1073  PH-BGP   B737 14100 30000 08/03/2015 08:25:59
4CA2CA -------- EI-DES   A320 ----- ----- 08/03/2015 08:26:21
4CA566 RYR47JB  EI-DWA   B738 37000 37000 08/03/2015 08:26:28
484C50 KLM1471  PH-EZL   E190 12025 33300 08/03/2015 08:27:43
484CB6 KLM21S   PH-BGO   B737 9975  30000 08/03/2015 08:28:04
4008F1 BAW948M  G-EUPW   A319 33250 39000 08/03/2015 08:28:23
40690F EZY2131  G-EZWN   A320 29050 35000 08/03/2015 08:29:49
400938 BAW947L  G-EUOC   A319 32000 32025 08/03/2015 08:30:17
40688A -------- G-EUYO   A320 34350 34325 08/03/2015 08:30:31
4840E7 KLM1763  PH-KZK   F70  9600  28025 08/03/2015 08:30:32
3944EE AFR1653  F-GRHO   A319 29675 26850 08/03/2015 08:31:01
3944F3 AFR1806  F-GRHT   A319 30675 7375  08/03/2015 08:31:09
4066CE TOM8AD   G-TAWG   B738 28750 35000 08/03/2015 08:31:13
4AC8D5 BLX287   SE-RFU   B738 34000 34000 08/03/2015 08:31:41
4CA213 EIN84L   EI-DEA   A320 19650 10450 08/03/2015 08:32:20
4CA9D4 RYR644V  EI-EVL   B738 13500 2825  08/03/2015 08:32:24
4784E8 SAS6395  LN-RRF   B738 36000 37000 08/03/2015 08:32:25
76CD6C SIA25    9V-SKL   A388 40000 27125 08/03/2015 08:32:45
45AA95 JTG713C  OY-JTU   B737 35950 36950 08/03/2015 08:32:56
4784A0 SAS7415  LN-RRA   B737 36000 37000 08/03/2015 08:33:21
4B19F2 -------- HB-JVM   E190 ----- ----- 08/03/2015 08:33:39
400DAE EZY64MH  G-EZAJ   A319 34825 8450  08/03/2015 08:33:54
484166 KLM901   PH-BXN   B738 11100 29025 08/03/2015 08:34:36
484556 KLM74S   PH-BXY   B738 33050 8975  08/03/2015 08:34:45
48418D KLM1000  PH-BXS   B739 20550 14600 08/03/2015 08:34:46
471F5C WZZ136   HA-LWU   A320 4325  2450  08/03/2015 08:34:50
4840D5 -------- PH-KZC   F70  ----- ----- 08/03/2015 08:35:10
45ACC9 -------- OY-KFI   CRJ9 39000 39000 08/03/2015 08:35:16
4841D8 TRA83Z   PH-XRY   B737 6400  37000 08/03/2015 08:35:20
A8A110 UAL945   N655UA   B763 32000 32000 08/03/2015 08:35:22
4B16B9 SWR786   HB-IPT   A319 15475 -50   08/03/2015 08:35:56
40087C -------- G-EUPM   A319 34275 34025 08/03/2015 08:36:07
400A7C BAW2648  G-DBCC   A319 28925 34950 08/03/2015 08:36:20
45AC45 SAS7711  OY-KBE   A321 32000 33000 08/03/2015 08:36:48
4010DA -------- G-EUXJ   A321 34975 35000 08/03/2015 08:37:00
48405D -------- PH-BFR   B744 19175 16800 08/03/2015 08:37:41
4CA6A5 RYR31CL  EI-DYP   B738 37000 37000 08/03/2015 08:37:52
4CA244 RYR14EW  EI-DCN   B738 27275 38000 08/03/2015 08:38:59
4CA2BF RYR181M  EI-DLB   B738 37000 37000 08/03/2015 08:40:01
4CA225 RYR93RY  EI-DCK   B738 23000 31825 08/03/2015 08:40:15
484162 KLM83F   PH-BXI   B738 9550  32000 08/03/2015 08:40:19
461F9B FIN4LF   OH-LZF   A321 38000 28850 08/03/2015 08:40:22
40097F BAW696V  G-EUUD   A320 27500 37000 08/03/2015 08:40:29
392AF2 AFR1434  F-GKXS   A320 32225 34550 08/03/2015 08:40:58
406A92 EZY1973  G-EZWR   A320 35000 34975 08/03/2015 08:41:09
44D073 TCW7362  OO-TCS   A319 75    21500 08/03/2015 08:41:21
4006C8 BAW902N  G-BZHC   B763 32250 28475 08/03/2015 08:41:40
4CA27B RYR67MB  EI-DHR   B738 25425 35000 08/03/2015 08:41:56
3C64F8 DLH491   D-AIGX   A343 38000 33400 08/03/2015 08:42:39
40612F EZY29PX  G-EZFM   A319 37025 37000 08/03/2015 08:42:45
43E834 MISKY    M-ISKY   C550 39000 39000 08/03/2015 08:43:17
45D069 VKG5731  OY-TCI   A321 32975 33025 08/03/2015 08:43:18
3C674F DLH940   D-AIZO   A320 36000 35975 08/03/2015 08:43:56
4063DE BAW761   G-EUYJ   A320 36000 34050 08/03/2015 08:45:16
44E22A TEST1234 OO-XQJ   ---- ----- ----- 08/03/2015 08:45:18
405633 EZY98MF  G-EZDD   A319 30450 39000 08/03/2015 08:45:41
484C26 KLM81V   PH-EZK   E190 10975 25000 08/03/2015 08:45:50
3C5444 DLH7CF   D-AEBD   E190 37000 37000 08/03/2015 08:46:00
405F0D EZY59AK  G-EZFE   A319 28050 33000 08/03/2015 08:46:24
471F56 WZZ17B   HA-LWO   A320 7900  26400 08/03/2015 08:46:25
400AFB BAW811   G-EUXC   A321 36025 29100 08/03/2015 08:46:37
C051E6 ACA846   C-GFAJ   A333 35000 35000 08/03/2015 08:47:04
484F06 KLM1573  PH-BGM   B737 10575 35525 08/03/2015 08:47:17
4CA2DB RYR77XA  EI-DLO   B738 24675 37000 08/03/2015 08:47:37
406B8E EZY8401  G-EZWV   A320 30025 34975 08/03/2015 08:48:18
40697B BAW854   G-EUYP   A320 26275 35025 08/03/2015 08:48:22
4850CF XRO269   PH-LAU   F900 7075  21600 08/03/2015 08:48:38
774100 ALK505   4R-ADF   A343 38000 34175 08/03/2015 08:48:40
AE123E RCH196   04-4133  C17  38000 38000 08/03/2015 08:48:45
4CA280 EIN650   EI-DEJ   A320 37025 35550 08/03/2015 08:50:16
406C72 EZY36ME  G-EZWZ   A320 25550 37000 08/03/2015 08:50:32
400FDD EZY93GF  G-EZBL   A319 32450 39000 08/03/2015 08:50:35
400B84 BAW52ZG  G-DBCF   A319 32025 38975 08/03/2015 08:50:46
484B02 KLM1722  PH-KZU   F70  250   8425  08/03/2015 08:50:49
4CA891 RYR39KA  EI-ENE   B738 8675  20900 08/03/2015 08:52:04
40649F BAW795   G-EUYK   A320 38000 30100 08/03/2015 08:52:15
400803 BAW935   G-EUPC   A319 22550 28350 08/03/2015 08:52:36
4B1785 SWR724   HB-IXP   RJ1H 28025 7500  08/03/2015 08:52:57
300189 NOS240   I-NEOT   B738 32000 33000 08/03/2015 08:53:10
3991E6 AFR1340  F-HEPG   A320 29000 6975  08/03/2015 08:53:20
76CD71 SIA26    9V-SKQ   A388 32675 38000 08/03/2015 08:53:59
405F13 EZY45JL  G-EZTC   A320 34975 34975 08/03/2015 08:54:30
485086 -------- PH-EXD   E190 9575  30950 08/03/2015 08:54:47
471EA8 WZZ835   HA-LPW   A320 5225  22325 08/03/2015 08:55:10
406542 EZY5453  G-EZUI   A320 25625 35025 08/03/2015 08:55:10
484B91 KLM1619  PH-BGK   B737 9100  35000 08/03/2015 08:55:41
471F4F WZZ31W   HA-LWH   A320 31475 35000 08/03/2015 08:55:44
45AC32 SAS501   OY-KAR   A320 38000 30500 08/03/2015 08:55:49
4D0112 CLX860   LX-VCI   B748 20125 32000 08/03/2015 08:55:56
406673 EZY15RA  G-EZUZ   A320 33000 32975 08/03/2015 08:56:01
4CA216 EIN35H   EI-DEH   A320 37000 36975 08/03/2015 08:56:07
405632 EZY76TP  G-EZDB   A319 34750 6925  08/03/2015 08:56:39
4CA2AD RYR229K  EI-DHZ   B738 28150 39000 08/03/2015 08:56:59
3C5450 DLH7MA   D-AEBP   E190 -25   29000 08/03/2015 08:57:28
44A82F JAF777   OO-JAO   B737 8400  8750  08/03/2015 08:58:49
AB5975 -------- N830MH   B764 19825 20000 08/03/2015 08:58:59
471F52 WZZ5104  HA-LWK   A320 35425 37000 08/03/2015 08:59:02
4CA2CB EIN66M   EI-DER   A320 37000 37000 08/03/2015 08:59:02
4A81BB BLX503   SE-DZV   B738 34000 35000 08/03/2015 08:59:09
400C4C EZY18AL  G-EZIJ   A319 37225 39025 08/03/2015 08:59:27
3C664D DLH63K   D-AIRM   A321 34000 34000 08/03/2015 08:59:38
406A94 EZY62FL  G-EZWT   A320 26600 35050 08/03/2015 09:00:23
4CA293 EIN69L   EI-DEM   A320 35350 20050 08/03/2015 09:00:33
4CA2A7 RYR94QK  EI-DHS   B738 29000 13025 08/03/2015 09:01:31
44CE72 BEL3GV   OO-SSR   A319 100   18300 08/03/2015 09:01:44
3C6666 DLH9H    D-AISF   A321 26525 25650 08/03/2015 09:02:03
3C5441 DLH6EK   D-AEBA   E190 10275 31525 08/03/2015 09:02:29
44CDC4 BEL32C   OO-SND   A320 17600 75    08/03/2015 09:03:23
4008E5 BAW710   G-MIDT   A320 37000 37000 08/03/2015 09:03:26
45AC4F SAS537   OY-KBO   A319 38000 38000 08/03/2015 09:03:39
40631A EZY97MD  G-EZFV   A319 27975 37025 08/03/2015 09:03:48
A880FF -------- N647UA   B763 ----- ----- 08/03/2015 09:03:53
4008E6 BAW564   G-MIDS   A320 29425 36975 08/03/2015 09:04:04
4B9902 FHY308   TC-FHB   A320 50    30075 08/03/2015 09:04:28
471F85 WZZ740   HA-LYJ   A320 33150 34375 08/03/2015 09:04:37
484B00 KLM1854  PH-KZS   F70  17975 16500 08/03/2015 09:05:08
406250 BAW16H   G-EUYI   A320 36025 28875 08/03/2015 09:05:29
3C6505 DLH413   D-AIHE   A346 39000 37000 08/03/2015 09:05:54
3C6589 DLH8A    D-AILI   A319 11300 28975 08/03/2015 09:05:55
3E46D6 -------- D-ISAG   PRM1 36000 25275 08/03/2015 09:06:18
40697C BAW790   G-EUYR   A320 34925 37000 08/03/2015 09:06:39
405E66 BEL2PV   G-ECOI   DH8D 450   24000 08/03/2015 09:07:21
471F5A WZZ147   HA-LWS   A320 32825 37000 08/03/2015 09:07:27
3C6626 GWI30T   D-AIQF   A320 24300 29450 08/03/2015 09:08:05
48AD04 LOT235   SP-LIE   E170 5200  -50   08/03/2015 09:08:20
3C6442 DLH3LX   D-AIBB   A319 31150 37000 08/03/2015 09:08:23
47A0B2 NAX5426  LN-NGY   B738 40000 40000 08/03/2015 09:08:30
461FA0 FIN7AB   OH-LZK   A321 38000 31450 08/03/2015 09:08:32
406910 EZY95PR  G-EZWO   A320 35025 35000 08/03/2015 09:09:15
3944E7 AFR041G  F-GRHH   A319 36400 37100 08/03/2015 09:09:28
484001 KLM785   PH-BFB   B744 10650 32600 08/03/2015 09:09:29
3C4AD9 DLH493   D-ABVY   B744 38000 27600 08/03/2015 09:09:34
45D963 VKG3823  OY-VKC   A321 32000 33000 08/03/2015 09:10:48
4CA15C EIN672   EI-CVC   A320 37000 37000 08/03/2015 09:10:58
3C49C1 BER270W  D-ABNA   A320 22525 32450 08/03/2015 09:11:00
400940 BAW94HM  G-EUOH   A319 38925 39000 08/03/2015 09:11:14
4067A2 DHK969   G-DHLH   B763 37000 36825 08/03/2015 09:11:34
400D5A BAW57VG  G-DBCG   A319 31500 37000 08/03/2015 09:11:36
3C66A8 -------- D-AIUH   A320 ----- ----- 08/03/2015 09:11:38
48ADA5 LOT281   SP-LNF   E190 36000 32400 08/03/2015 09:11:55
4CA625 RYR45PK  EI-DWY   B738 24725 16525 08/03/2015 09:12:16
44CC61 OOSCA    OO-SCA   CRUZ 800   700   08/03/2015 09:12:28
400BDB EZY2796  G-EZPG   A319 150   26350 08/03/2015 09:12:46
4CA9DD EIN36J   EI-EPS   A319 39000 38975 08/03/2015 09:13:02
