SBS-1 Log from KAMPENHOUT for 17/01/2015. Times are LOCAL.
Author skystef
Created by Active Display Lite v1.64.0.30

Code   CallSign Reg      ICAO FAlt  LAlt  Date/Time (dd/mm/yyyy)
406279 CFE8496  G-LCYM   E190 11800 20000 17/01/2015 11:16:24
406A50 BEE1272  G-FBJK   E170 11000 30000 17/01/2015 11:16:50
748018 MEA216   OD-MRS   A320 725   30275 17/01/2015 11:16:54
4D0104 CLX659   LX-VCD   B748 39000 24300 17/01/2015 11:17:16
400A9F EZY79BF  G-EZEG   A319 36225 37000 17/01/2015 11:17:22
502C69 BTI60K   YL-BAF   DH8D 22000 225   17/01/2015 11:17:23
48506B TFL375   PH-TFK   B788 6750  27150 17/01/2015 11:17:48
4CA1B3 RYR79VR  EI-DAD   B738 38000 27000 17/01/2015 11:18:00
40601F -------- G-MEDU   A321 38000 38000 17/01/2015 11:18:07
3C6497 DLH978   D-AIDW   A321 32725 33975 17/01/2015 11:18:33
3991E7 AFR1751  F-HEPH   A320 37975 30275 17/01/2015 11:18:59
06A0A8 QTR027   A7-BCD   B788 40000 39975 17/01/2015 11:19:19
A11D47 DAL81    N171DZ   B763 600   23100 17/01/2015 11:19:22
4951CA TAP544   CS-TNJ   A320 38025 26275 17/01/2015 11:19:22
406A91 EZY43CA  G-EZWP   A320 34975 35025 17/01/2015 11:19:38
4B868D KKK6003  TC-ATM   A320 38050 23250 17/01/2015 11:20:07
40683E VIR354C  G-VUFO   A333 24900 35000 17/01/2015 11:20:43
40054F BAW676   G-BNWX   B763 33275 37000 17/01/2015 11:21:02
400AD2 -------- G-JEDV   DH8D 10750 20000 17/01/2015 11:21:31
3C4AA1 CFG156   D-ABUA   B763 29600 30000 17/01/2015 11:21:51
A15397 DAL33    N185DN   B763 28075 30025 17/01/2015 11:22:04
4CA9CA TSO333   EI-RUB   B738 36000 34625 17/01/2015 11:22:21
4CA6A5 RYR59XK  EI-DYP   B738 37000 37000 17/01/2015 11:22:26
4C072C YUBZM    YU-BZM   C56X 36175 37000 17/01/2015 11:22:28
400C50 EZY96AL  G-EZIN   A319 38000 23950 17/01/2015 11:22:31
4CA1B2 RYR99VN  EI-DAC   B738 38000 26575 17/01/2015 11:22:32
44A832 JAF9KM   OO-JAR   B737 20575 175   17/01/2015 11:22:51
48932B -------- SP-EQL   DH8D 24000 24000 17/01/2015 11:22:52
440405 MOZ317   OE-FPK   C25A 40000 40000 17/01/2015 11:23:25
A0F46F DAL117   N1603    B763 32000 32025 17/01/2015 11:24:03
406459 TCX29EF  G-TCBB   B752 38000 38000 17/01/2015 11:24:07
3C4DC5 GWI2G    D-ACNE   CRJ9 26075 28175 17/01/2015 11:24:12
400DB0 EZY89HL  G-EZAL   A319 38050 25500 17/01/2015 11:24:18
4CA2A8 RYR14SL  EI-DHT   B738 36000 26850 17/01/2015 11:24:20
3C6744 DLH9FM   D-AIZD   A320 33125 35975 17/01/2015 11:24:38
40123F BAW886   G-EUUS   A320 30575 37000 17/01/2015 11:24:50
4CA6FE RYR59HY  EI-EBA   B738 38000 23450 17/01/2015 11:25:21
484416 KLM706   PH-BQM   B772 31300 8625  17/01/2015 11:25:28
A3FECF AAL70    N357AA   B763 39025 33000 17/01/2015 11:25:51
C0583F ACA833   C-GHKW   A333 875   18100 17/01/2015 11:25:51
44C9E2 -------- OO-ROB   AC90 12350 18925 17/01/2015 11:27:14
4CA2AB RYR26JL  EI-DHX   B738 37000 37000 17/01/2015 11:27:32
3C49B1 BER338N  D-ABMQ   B738 23675 36550 17/01/2015 11:27:50
896212 -------- A6-EGQ   B77W 38000 38000 17/01/2015 11:28:28
4401FE -------- OE-INY   CL60 38000 35350 17/01/2015 11:28:35
400C4B EZY84FU  G-EZII   A319 38000 25975 17/01/2015 11:28:40
A2FCFF AWE705   N292AY   A332 28725 36000 17/01/2015 11:29:05
40057F CFG189   G-TCCA   B763 37000 31750 17/01/2015 11:29:29
4CA73A -------- EI-EBR   B738 25550 25475 17/01/2015 11:29:30
4CA61F RYR19LB  EI-DWS   B738 5050  33275 17/01/2015 11:30:22
461F9B FIN8KB   OH-LZF   A321 33300 36975 17/01/2015 11:30:41
343348 AEA1098  EC-KYP   E190 8225  31375 17/01/2015 11:31:04
3C6624 GWI33X   D-AIQD   A320 33975 34000 17/01/2015 11:31:15
44CCC9 OOSFI    OO-SFI   DA42 725   6000  17/01/2015 11:31:26
C051E2 ACA875   C-GFAF   A333 31500 33975 17/01/2015 11:32:07
4CA8E4 RYR7010  EI-ENR   B738 1675  25425 17/01/2015 11:32:52
40114C GCEDK    G-CEDK   C750 39075 45000 17/01/2015 11:33:02
4B1784 SWR46J   HB-IXO   RJ1H 28150 30975 17/01/2015 11:33:24
3950C7 AFR1139  F-GUGH   A318 29300 28800 17/01/2015 11:33:27
44CCD6 BEL203   OO-SFV   A333 625   18400 17/01/2015 11:33:37
4CA61B RYR187W  EI-DWM   B738 38000 27525 17/01/2015 11:33:39
8960E8 UAE1     A6-EDG   A388 38000 35625 17/01/2015 11:33:46
484EF6 -------- PH-OBO   RV7  1950  1950  17/01/2015 11:33:52
48492B PHPCA    PH-PCA   DA40 13000 8825  17/01/2015 11:34:01
484CC6 KLM573   PH-AOM   A332 12075 27850 17/01/2015 11:34:10
47878B NAX5595  LN-DYZ   B738 27125 39000 17/01/2015 11:34:36
740822 RJA264   JY-BAB   B788 39000 38975 17/01/2015 11:34:41
424274 VPBEB    VP-BEB   GLEX 39350 41000 17/01/2015 11:34:44
3D4413 DEYAL    D-EYAL   C182 700   1400  17/01/2015 11:34:51
3C66A9 DLH8EK   D-AIUI   A320 37125 37950 17/01/2015 11:35:30
478371 SAS7417  LN-TUM   B737 38000 39000 17/01/2015 11:35:48
5082C8 AUI7LM   UR-PSG   B738 38000 29000 17/01/2015 11:35:57
39BD29 AFR066   F-HPJJ   A388 29375 35000 17/01/2015 11:36:21
4840D3 KLM1740  PH-KZA   F70  24000 8050  17/01/2015 11:36:45
A06A32 -------- N126CD   SR20 1100  1000  17/01/2015 11:36:46
4841D8 TRA6787  PH-XRY   B737 5100  36700 17/01/2015 11:36:49
4CA61C RYR42YZ  EI-DWO   B738 37000 37000 17/01/2015 11:37:34
4787A8 NAX5461  LN-NGB   B738 24100 38275 17/01/2015 11:37:44
40058B BAW73    G-ZZZB   B772 30825 39000 17/01/2015 11:37:52
4B1697 -------- HB-IOL   A321 36000 35975 17/01/2015 11:37:53
4CA705 RYR12UN  EI-EBH   B738 36000 27400 17/01/2015 11:37:54
508278 -------- UR-PSE   B738 30975 30975 17/01/2015 11:38:28
40041C BAW903U  G-BNWB   B763 36000 36000 17/01/2015 11:38:37
4CAA5E RYR10GQ  EI-EVZ   B738 11850 3275  17/01/2015 11:38:44
501D1F CTN4AS   9A-CTJ   A320 10900 30900 17/01/2015 11:38:56
4D0103 CLX436   LX-VCA   B748 36975 19175 17/01/2015 11:39:04
4B1A3A EZS1489  HB-JYG   A319 37975 37950 17/01/2015 11:39:41
4844DB -------- PH-TWP   P28T 5000  5000  17/01/2015 11:39:49
3C49ED -------- D-ABOM   B753 33025 33000 17/01/2015 11:40:29
44CE07 OOSPG    OO-SPG   PA18 1100  700   17/01/2015 11:40:53
40076A MON4732  G-MARA   A321 28025 32975 17/01/2015 11:41:11
4787B1 NAX3635  LN-NGF   B738 35000 35000 17/01/2015 11:41:27
3C7663 MHV604   D-AMSC   CL60 25650 35000 17/01/2015 11:41:33
4841D5 TRA5132  PH-XRB   B737 33625 8650  17/01/2015 11:41:35
471F82 WZZ1133  HA-LYG   A320 36000 23700 17/01/2015 11:41:49
3986E9 AFR1325  F-HBXJ   E170 36000 28575 17/01/2015 11:41:49
4CA646 RYR61VJ  EI-DYD   B738 8000  30550 17/01/2015 11:42:03
8A03A5 GIA088   PK-GIA   B77W 10775 24000 17/01/2015 11:42:18
43C6F3 RRR2300  ZZ330    A332 35000 35000 17/01/2015 11:42:33
4CA8E7 RYR35XM  EI-ENV   B738 40000 24225 17/01/2015 11:42:33
44D986 VLM559P  OO-VLF   F50  500   21000 17/01/2015 11:42:37
3C64F0 DLH444   D-AIGP   A343 31050 34000 17/01/2015 11:42:43
400954 MON1335  G-OOPT   A320 38050 38025 17/01/2015 11:42:49
4CA56B RYR2332  EI-DWF   B738 37000 37000 17/01/2015 11:43:06
44D1B0 OOTMP    OO-TMP   P28A 1300  5700  17/01/2015 11:43:17
3950C5 AFR1411  F-GUGF   A318 38000 28625 17/01/2015 11:43:30
484438 -------- PH-FLD   DA40 4400  17150 17/01/2015 11:43:50
406A3D BAW982G  G-EUYT   A320 34975 37000 17/01/2015 11:43:58
400832 MON6847  G-OZBO   A321 33975 31800 17/01/2015 11:44:21
A13AF4 DAL88    N179DN   B763 29000 30025 17/01/2015 11:44:21
A3E4B1 N35YY    N35YY    AS50 500   1100  17/01/2015 11:44:38
405633 EZY27AT  G-EZDD   A319 38025 27550 17/01/2015 11:44:38
800387 JAI119   VT-JEH   B77W 28075 31000 17/01/2015 11:44:39
4008B3 BAW965   G-EUPS   A319 38000 29650 17/01/2015 11:44:52
4CA9DD EIN65W   EI-EPS   A319 38050 37950 17/01/2015 11:45:08
4CAA63 AZA59E   EI-RDI   E170 425   26800 17/01/2015 11:45:25
3C4861 BER759K  D-ABCA   A321 23200 33000 17/01/2015 11:45:31
48436F KLM757   PH-BQH   B772 8125  24025 17/01/2015 11:45:38
4CA24C RYR76K   EI-DCZ   B738 38000 27475 17/01/2015 11:46:00
461F35 FIN16A   OH-LVH   A319 425   39000 17/01/2015 11:46:30
3C4B29 DLH430   D-ABYI   B748 31700 31975 17/01/2015 11:46:33
406ADC -------- G-GAEC   A210 3000  2900  17/01/2015 11:46:38
40690E -------- G-EZWM   A320 36000 36000 17/01/2015 11:46:41
4B160B -------- HB-IJB   A320 37625 37300 17/01/2015 11:46:53
06A03F QTR023   A7-AFP   A332 40000 40000 17/01/2015 11:46:56
405BFE BAW139   G-YMMU   B772 26400 35000 17/01/2015 11:47:02
406660 TOM3FW   G-TAWA   B738 38000 24425 17/01/2015 11:47:06
406910 EZY68PU  G-EZWO   A320 36000 37000 17/01/2015 11:47:07
4CA856 RYR426Z  EI-EMN   B738 12425 3275  17/01/2015 11:47:10
4CA6C4 -------- EI-DVI   A320 35975 35975 17/01/2015 11:47:34
02A1CF TAR539   TS-IOP   B736 30125 37350 17/01/2015 11:47:48
8960E1 UAE39    A6-EBZ   B77W 36000 36000 17/01/2015 11:47:48
4951D6 TAP617   CS-TNV   A320 625   28025 17/01/2015 11:47:49
4BAAC5 THY6HJ   TC-JVE   B738 29775 39000 17/01/2015 11:48:01
4841A6 KLM1011  PH-BXT   B739 11150 28000 17/01/2015 11:48:27
3C5CB2 GMI3414  D-AGER   B737 36950 36950 17/01/2015 11:49:02
44AAC3 OOJVC    OO-JVC   R44  100   500   17/01/2015 11:49:06
A4AEDE -------- N400YY   E400 22100 21000 17/01/2015 11:49:29
3C6750 DLH5H    D-AIZP   A320 28350 23675 17/01/2015 11:49:53
3C650C DLH400   D-AIHL   A346 32850 36000 17/01/2015 11:50:32
400DF7 BEE2GW   G-JECK   DH8D 23000 24000 17/01/2015 11:50:55
484B01 -------- PH-KZT   F70  16000 16000 17/01/2015 11:51:07
3C656C DLH442   D-AIKL   A333 27075 33950 17/01/2015 11:51:25
44D1A8 OOTMH    OO-TMH   P28A 2000  6000  17/01/2015 11:51:33
3C5EEC GWI252   D-AGWL   A319 24225 33625 17/01/2015 11:51:55
A3CFEE AAL65    N345AN   B763 32000 31975 17/01/2015 11:52:10
3D440C DEYAE    D-EYAE   DV20 1500  1300  17/01/2015 11:52:25
4CA2DB -------- EI-DLO   B738 38000 38000 17/01/2015 11:52:42
3C4DCE -------- D-ACNN   CRJ9 29300 32625 17/01/2015 11:52:51
AA9249 UAL969   N780UA   B772 30775 33975 17/01/2015 11:53:35
48455B KLM1613  PH-BGD   B737 15125 27400 17/01/2015 11:53:46
4690E3 AEE3BR   SX-DGC   A320 1475  26975 17/01/2015 11:54:45
3C6446 DLH904   D-AIBF   A319 35850 35525 17/01/2015 11:54:53
484C2C PHENP    PH-ENP   C06T 3300  7725  17/01/2015 11:55:10
3C5EF3 GWI562   D-AGWS   A319 27125 35675 17/01/2015 11:55:11
06A144 QTR003   A7-APC   A388 38000 34875 17/01/2015 11:55:18
405A47 BAW431   G-EUUY   A320 10700 24000 17/01/2015 11:55:34
4CA4F0 RYR97XP  EI-DPL   B738 38000 38000 17/01/2015 11:55:45
461F67 FIN8PD   OH-LXF   A320 17175 22325 17/01/2015 11:56:59
4066CE TOM23B   G-TAWG   B738 38000 38000 17/01/2015 11:57:00
4844C6 KLM903   PH-BXV   B738 14025 26275 17/01/2015 11:57:01
4CA4F4 -------- EI-DPP   B738 38000 25425 17/01/2015 11:57:01
400755 -------- G-BYAY   B752 ----- ----- 17/01/2015 11:57:08
3CCE6A AHO698L  D-CFLY   C56X 32000 25725 17/01/2015 11:57:23
44B2CA OOLVJ    OO-LVJ   C152 1300  3000  17/01/2015 11:57:24
406AC4 EXS6071  G-GDFZ   B738 38000 26000 17/01/2015 11:57:46
44B650 OOMRP    OO-MRP   R22  800   400   17/01/2015 11:57:46
3C4A8B DLH422   D-ABTK   B744 33975 33975 17/01/2015 11:58:16
392AF1 AFR1435  F-GKXR   A320 37000 25025 17/01/2015 11:58:22
4D00C9 LGL3GF   LX-LGF   DH8D 24000 23975 17/01/2015 11:58:35
3986EF -------- F-HBXP   E170 36000 27650 17/01/2015 11:58:52
40093E BAW977   G-EUOE   A319 37900 34300 17/01/2015 11:59:32
4844E8 KLM561   PH-AOI   A332 11100 24875 17/01/2015 11:59:39
4CA6AA RYR78NG  EI-DYW   B738 4975  3175  17/01/2015 11:59:50
484F15 KLM20H   PH-BGU   B737 27200 8900  17/01/2015 12:00:56
451D87 BGH5821  LZ-BHG   A320 34025 34025 17/01/2015 12:01:18
44DA05 OOVPE    OO-VPE   DR40 800   1700  17/01/2015 12:01:43
424117 -------- VP-BKY   A320 29375 26900 17/01/2015 12:01:44
896213 UAE15    A6-EGR   B77W 36000 32575 17/01/2015 12:02:01
4CA1D4 RYR45JX  EI-DAN   B738 37000 37000 17/01/2015 12:02:05
400DF6 BEE7DR   G-JECL   DH8D 11150 24000 17/01/2015 12:02:30
484530 PH1391   PH-1391  DIMO 5000  4500  17/01/2015 12:02:45
4CAA5F RYR3131  EI-EXD   B738 26275 37000 17/01/2015 12:02:50
400D89 BAW235   G-MEDL   A321 31850 33025 17/01/2015 12:02:52
89610F UAE183   A6-ECH   B77W 9250  175   17/01/2015 12:03:08
405EF3 BEL96N   G-ECOJ   DH8D 24000 400   17/01/2015 12:03:52
3C0C9C TUI2XJ   D-ATUD   B738 35000 35000 17/01/2015 12:03:59
4D0245 LXGSP    LX-GSP   C680 40000 28925 17/01/2015 12:04:03
4242EE AFL2578  VP-BZB   B738 38000 36800 17/01/2015 12:04:04
3950CA AFR1395  F-GUGK   A318 30050 24450 17/01/2015 12:04:07
45AC2C SAS566   OY-KAL   A320 35925 37000 17/01/2015 12:04:33
400E51 BAW148   G-MEDM   A321 35975 32300 17/01/2015 12:04:46
AA8114 UAL988   N776UA   B772 30400 34000 17/01/2015 12:04:51
484077 MPH1168  PH-MCS   MD11 15175 15050 17/01/2015 12:04:59
4BA9E3 THY36    TC-JOC   A333 37000 37000 17/01/2015 12:05:00
4005BA BAW65    G-VIIB   B772 24925 37000 17/01/2015 12:05:16
4C01E3 ASL380   YU-APD   A319 38050 29800 17/01/2015 12:05:31
47BEBB SAS1819  LN-RGC   B738 36000 37000 17/01/2015 12:05:34
3430C3 IBE32SH  EC-KMD   A319 250   18425 17/01/2015 12:05:45
3C6469 CFG9EX   D-AICI   A320 33775 33000 17/01/2015 12:06:14
400437 -------- G-LSAJ   B752 ----- ----- 17/01/2015 12:06:27
406B8F -------- G-EZWW   A320 ----- ----- 17/01/2015 12:06:53
400EFC -------- G-EZBB   A319 34050 35325 17/01/2015 12:07:12
4BA9C3 THY6     TC-JNC   A332 39000 39000 17/01/2015 12:07:21
A8BD6A -------- N662UA   B763 ----- ----- 17/01/2015 12:07:24
461FA0 FIN1DX   OH-LZK   A321 32600 36975 17/01/2015 12:07:49
4400B2 AUA2584  OE-LDA   A319 39000 39000 17/01/2015 12:08:09
400803 BAW63G   G-EUPC   A319 37350 37150 17/01/2015 12:09:06
44D1A9 OOTMI    OO-TMI   P28A 500   5900  17/01/2015 12:09:12
4BA8E7 -------- TC-JGG   B738 31000 29000 17/01/2015 12:09:27
3944F0 AFR1821  F-GRHQ   A319 11700 38975 17/01/2015 12:09:57
3C6572 DLH435   D-AIKR   A333 39025 39000 17/01/2015 12:10:14
44CC62 OOSCB    OO-SCB   ULAC 1000  0     17/01/2015 12:10:49
4010DC BAW778F  G-EUXL   A321 31875 35050 17/01/2015 12:11:30
3C544E DLH2LL   D-AEBN   E190 4875  175   17/01/2015 12:11:34
3C6512 DLH453   D-AIHR   A346 36975 36975 17/01/2015 12:11:45
4CA73D RYR24LD  EI-EBV   B738 38000 38025 17/01/2015 12:11:51
342194 VLG8958  EC-JFF   A320 800   18150 17/01/2015 12:12:11
400B29 EXS6063  G-CELH   B733 34025 29000 17/01/2015 12:12:13
45D065 VKG6636  OY-TCE   A321 36025 35975 17/01/2015 12:12:28
3E3F1F DIPCH    D-IPCH   C25A 24850 23850 17/01/2015 12:12:46
3C4581 BOX411   D-AALA   B77L 36975 36975 17/01/2015 12:12:56
449081 OODDA    OO-DDA   C25A 9050  12400 17/01/2015 12:13:00
4CA175 RYR626X  EI-FEF   B738 36000 37000 17/01/2015 12:13:08
484575 PHBSU    PH-BSU   C208 6300  5200  17/01/2015 12:13:10
3C4897 BER887Z  D-ABDW   A320 24400 30775 17/01/2015 12:13:16
40622F -------- G-EZTX   A320 ----- ----- 17/01/2015 12:13:18
A1018F N164LL   N164LL   PA32 1300  34000 17/01/2015 12:13:24
440C87 AUA87    OE-LAT   B763 32000 32000 17/01/2015 12:13:25
484B30 -------- PH-EZC   E190 11000 9150  17/01/2015 12:14:09
75008A MAS19    9M-MRJ   B772 11125 17925 17/01/2015 12:14:23
02001C RAM224   CN-RNM   B737 40000 40000 17/01/2015 12:14:27
4CA215 EIN35Y   EI-DEG   A320 36050 36025 17/01/2015 12:14:34
489525 LOT2HM   SP-LLE   B734 35000 35000 17/01/2015 12:14:36
4B189C LUC731   HB-JII   GLEX 38000 38000 17/01/2015 12:14:37
4CA5E4 STK631F  EI-REM   AT75 18000 18000 17/01/2015 12:14:38
484163 -------- PH-BXK   B738 20575 10425 17/01/2015 12:14:57
406890 BAW276   G-ZBJC   B788 39975 33800 17/01/2015 12:15:10
44D1B8 OOTMX    OO-TMX   P28A 600   3900  17/01/2015 12:15:17
4CA767 RYR170J  EI-EFL   B738 4725  2800  17/01/2015 12:15:23
4CA803 RYR3091  EI-EKE   B738 5175  33850 17/01/2015 12:15:26
44A8A2 JAF1XJ   OO-JEB   E190 6525  2725  17/01/2015 12:16:33
460E1B FIX31    OH-FIX   F2TH 36000 25800 17/01/2015 12:16:37
3C5444 DLH1RL   D-AEBD   E190 525   33850 17/01/2015 12:16:38
3C5432 BCS381   D-AEAR   A306 33975 150   17/01/2015 12:16:41
3C646B CFG4CL   D-AICK   A320 31475 35000 17/01/2015 12:16:43
40058C BAW125   G-ZZZC   B772 32100 37000 17/01/2015 12:16:46
A262E1 -------- N253CM   GLF5 40000 40000 17/01/2015 12:16:54
3991E0 AFR461N  F-HEPA   A320 29750 7700  17/01/2015 12:16:56
4D2027 AMC394   9H-AEQ   A320 10950 0     17/01/2015 12:17:09
4CA8EA RYR893P  EI-ENY   B738 20100 275   17/01/2015 12:17:21
386D5B FPDHV    F-PDHV   ULAC 2200  1900  17/01/2015 12:17:26
440666 AUA256D  OE-LBJ   A320 32700 35000 17/01/2015 12:17:41
AE1238 RCH622   03-3127  C17  35000 27000 17/01/2015 12:18:06
4CA7FE RYR1625  EI-EKA   B738 37975 38000 17/01/2015 12:18:13
4CA1B4 RYR80NT  EI-DAE   B738 15025 21300 17/01/2015 12:18:18
4CA56D RYR2194  EI-DWH   B738 33725 37000 17/01/2015 12:18:23
4BA906 THY5WY   TC-JHF   B738 12975 24450 17/01/2015 12:18:24
706010 KAC104   9K-ADE   B744 30375 37050 17/01/2015 12:18:43
484674 PHWKB    PH-WKB   P28A 3400  400   17/01/2015 12:19:09
4CA2CA EIN837   EI-DES   A320 38025 38000 17/01/2015 12:19:17
4A082B BMS156   YR-BAK   B734 32975 33000 17/01/2015 12:19:36
406C71 EZY2397  G-EZOA   A320 27575 35050 17/01/2015 12:19:47
4CA719 AZA121   EI-DSW   A320 11075 38975 17/01/2015 12:19:54
4CA99C AZA215   EI-RNB   E190 37600 39000 17/01/2015 12:19:56
400936 BAW7LX   G-EUOA   A319 30925 38050 17/01/2015 12:20:23
4A08E2 ROT362G  YR-BGB   B733 14450 25025 17/01/2015 12:20:25
406015 -------- G-EZTK   A320 38000 38025 17/01/2015 12:21:00
440CC2 TYW263B  OE-GBB   D328 8300  31000 17/01/2015 12:21:08
4CA569 RYR179U  EI-DWD   B738 20100 425   17/01/2015 12:21:10
406CC8 TCX84DS  G-TCDW   A321 34000 34000 17/01/2015 12:21:32
40040E BAW156   G-BNLO   B744 38000 33600 17/01/2015 12:21:39
4CA4F3 RYR18XY  EI-DPO   B738 38000 24925 17/01/2015 12:21:59
51006D BRU868   EW-341PO E170 13850 25250 17/01/2015 12:22:20
02007B MAC112   CN-TPH   BE20 325   6100  17/01/2015 12:22:28
02A1B1 -------- TS-INR   A320 23975 27050 17/01/2015 12:22:59
501D1D CTN82W   9A-CTH   A319 31275 39125 17/01/2015 12:22:59
485009 TRA332W  PH-HSI   B738 30700 7175  17/01/2015 12:23:02
44CE63 BEL714   OO-SSC   A319 11975 0     17/01/2015 12:23:04
40655B EXS933   G-GDFD   B738 37000 37000 17/01/2015 12:23:28
48404E KLM713   PH-BFL   B744 11300 33550 17/01/2015 12:23:35
7C492B QFA9     VH-OQL   A388 40000 35500 17/01/2015 12:23:36
4007F2 BAW7     G-YMMG   B772 33000 33000 17/01/2015 12:24:05
4006EE EXS6054  G-GDFT   B733 34000 28175 17/01/2015 12:24:05
44B827 OONAG    OO-NAG   P06T 3925  350   17/01/2015 12:24:07
A2A915 UAL45    N27015   B772 675   16775 17/01/2015 12:24:11
4951CE TAP663C  CS-TNN   A320 10625 37000 17/01/2015 12:24:19
4841BA -------- PH-KZR   F70  15700 15700 17/01/2015 12:24:22
484AA1 TRA1A    PH-HSW   B738 6875  31000 17/01/2015 12:24:25
4841A5 TRA6021  PH-HZN   B738 5375  33000 17/01/2015 12:24:29
44CE76 BEL45M   OO-SSV   A319 27050 0     17/01/2015 12:24:30
400E12 EZY69FJ  G-EZAT   A319 36950 36975 17/01/2015 12:25:01
484162 KLM1620  PH-BXI   B738 33125 9275  17/01/2015 12:25:04
3C662D GWI3AP   D-AIQM   A320 22150 30775 17/01/2015 12:25:08
4CA9BE AZA211   EI-RNC   E190 28500 37000 17/01/2015 12:25:42
AE49C3 -------- 09-9207  C17  ----- ----- 17/01/2015 12:25:43
4841AD KLM592   PH-BQN   B772 29325 8025  17/01/2015 12:25:47
44A830 JAF623   OO-JAP   B763 950   21000 17/01/2015 12:26:07
400993 MON248   G-OZBF   A321 23725 33000 17/01/2015 12:26:10
344455 IBS37DE  EC-LVQ   A320 9125  37000 17/01/2015 12:26:27
44CE67 BEL23Z   OO-SSG   A319 34000 175   17/01/2015 12:26:40
484166 KLM86N   PH-BXN   B738 29875 8900  17/01/2015 12:26:53
401088 GOPSP    G-OPSP   DA40 925   600   17/01/2015 12:27:12
3991E1 AFR158Q  F-HEPB   A320 10375 27800 17/01/2015 12:27:37
3C49A5 BER991H  D-ABME   B738 37000 37000 17/01/2015 12:27:41
4CA761 RYR98YU  EI-EFF   B738 36000 36000 17/01/2015 12:27:43
3C6755 DLH9JW   D-AIZU   A320 17125 175   17/01/2015 12:28:19
4B843A PGT50UP  TC-AAZ   B738 36000 25450 17/01/2015 12:28:35
44F4A1 BAF617   CE-01    E135 8650  325   17/01/2015 12:28:48
484188 TRA560Z  PH-XRA   B737 8975  34525 17/01/2015 12:28:58
4007EE BAW118   G-YMMC   B772 40000 35150 17/01/2015 12:29:02
4006EB -------- G-GDFK   B733 33000 32800 17/01/2015 12:29:04
75028E MAS3     9M-MNA   A388 24125 33000 17/01/2015 12:29:09
44CE72 BEL88L   OO-SSR   A319 18275 250   17/01/2015 12:29:17
400A66 BAW154   G-MEDJ   A321 33950 33975 17/01/2015 12:29:25
3C64F6 DLH408   D-AIGV   A343 19700 34725 17/01/2015 12:29:27
06A04D QTR012   A7-AGD   A346 32950 37000 17/01/2015 12:31:01
49528C TAP756   CS-TTL   A319 38000 38000 17/01/2015 12:31:12
485065 -------- PH-EZZ   E190 16750 21525 17/01/2015 12:31:17
502C69 BTI60L   YL-BAF   DH8D 725   23000 17/01/2015 12:31:22
4CA72E EIECR    EI-ECR   C25A 3950  2925  17/01/2015 12:32:07
400980 BAW401R  G-EUUE   A320 650   22000 17/01/2015 12:32:10
4CA7BD AZA107   EI-DTF   A320 10450 37650 17/01/2015 12:32:26
4CA73A RYR6241  EI-EBR   B738 20775 40000 17/01/2015 12:33:12
4841B8 KLM53L   PH-KZO   F70  15925 20225 17/01/2015 12:33:21
40697C BAW700   G-EUYR   A320 30375 36950 17/01/2015 12:33:23
4BA8DA THY8HN   TC-JFZ   B738 200   23375 17/01/2015 12:33:25
484B28 TFL112   PH-TFC   B738 32275 8225  17/01/2015 12:33:26
4CAA57 RYR909T  EI-EVR   B738 9900  2800  17/01/2015 12:33:40
484B31 -------- PH-EZD   E190 11400 22825 17/01/2015 12:33:44
76CD69 SIA317   9V-SKI   A388 30200 33000 17/01/2015 12:33:49
484437 MPH1316  PH-CKD   B744 10125 31350 17/01/2015 12:33:51
4067F1 TOM1FG   G-TAWN   B738 38000 37975 17/01/2015 12:33:53
5082EA AUI4PC   UR-EMC   E190 5275  300   17/01/2015 12:34:17
A86AB5 UAL973   N641UA   B763 1125  26675 17/01/2015 12:34:21
47A1CF NAX16L   LN-NGX   B738 36000 37000 17/01/2015 12:35:18
4CA64D RYR24UZ  EI-DYK   B738 3525  3200  17/01/2015 12:36:00
401152 -------- G-JECX   DH8D 17750 17725 17/01/2015 12:36:05
4CA1E6 -------- EI-DBU   B763 30000 29250 17/01/2015 12:36:29
44CC61 -------- OO-SCA   CRUZ 900   900   17/01/2015 12:36:36
4951D2 -------- CS-TNR   A320 28950 39000 17/01/2015 12:36:36
4CA1C1 RYR799M  EI-DAM   B738 35975 25650 17/01/2015 12:36:38
40665E TOM1627  G-TAWC   B738 35975 35975 17/01/2015 12:36:42
3C6594 DLH906   D-AILT   A319 38000 38000 17/01/2015 12:36:44
0C8007 SLM994   PZ-TCP   A343 16600 14300 17/01/2015 12:37:25
484131 KLM1929  PH-BXB   B738 11425 37725 17/01/2015 12:38:29
4009BC -------- G-CELV   B733 34000 34000 17/01/2015 12:38:33
44ACE2 OOKGB    OO-KGB   DR40 1400  2300  17/01/2015 12:39:19
780B33 -------- B-5930   A332 ----- ----- 17/01/2015 12:39:21
406909 EZY54BC  G-EZWH   A320 36975 37025 17/01/2015 12:39:29
4951CC TAP798   CS-TNL   A320 38025 38975 17/01/2015 12:39:41
3C5EED GWI3256  D-AGWM   A319 36000 37025 17/01/2015 12:39:57
44049D OEGEM    OE-GEM   C680 39700 41000 17/01/2015 12:39:57
AB3714 D        N8211G   C77R 1500  2400  17/01/2015 12:39:58
896343 ETD19    A6-ETO   B77W 36000 31750 17/01/2015 12:39:59
